Date,ALTY,BIL,BND,BOXX,BSV,BTAL,CLSE,CTA,FTLS,FXE,KMLM,NVDA,NVDX,PSQ,QAI,QLD,QQQ,ROM,SGOV,SH,SHV,SOXL,SPUU,SPXL,SPXS,SPY,SQQQ,SSO,SVIX,SVXY,TBF,TECL,TLT,TMF,TMV,TQQQ,UDN,UPRO,USDU,UST,UUP,VBF,VIXM,VIXY,VTI,VXX,XLK,XLP
2024-08-13,11.5234,91.59,74.4,108.18,78.09,20.52,21.36,26.19,62.54,101.73,29.23,118.0427,14.19,42.06,31.05,91.6,462.73,61.73,100.5,11.5,110.305,35.05,129.69,141.51,7.87,543.75,8.93,81.47,30.77,52.52,22.28,78.41,97.89,58.41,29.2,63.67,18.56,74.48,26.69,45.75,28.45,16.52,14.34,11.65,267.88,47.14,214.85,79.47
2024-08-14,11.59,91.6,74.09,108.21,77.87,20.08,21.4,26.2,63.0,101.33,29.29,122.8212,15.36,41.01,31.19,96.18,474.42,65.38,100.51,11.32,110.32,39.92,133.7957,148.67,7.48,553.07,8.26,84.25,31.93,53.56,22.46,85.06,97.1,56.93,29.95,68.46,18.49,78.26,26.81,45.05,28.55,16.57,14.27,11.22,272.52,45.335,221.03,80.29
2024-08-15,11.64,91.65,74.25,108.25,77.93,20.16,21.46,26.53,63.08,101.83,29.37,124.5406,15.75,40.99,31.29,96.35,475.03,65.49,100.55,11.3,110.37,39.73,134.5362,149.48,7.44,554.31,8.23,84.54,31.94,53.47,22.4,85.4,97.44,57.44,29.69,68.64,18.6,78.67,26.63,45.325,28.41,16.54,14.42,11.21,273.17,45.23,221.4,80.51
2024-08-16,11.68,91.65,74.34,108.27,77.95,20.0,21.6,26.42,63.46,102.4,29.44,129.959,17.1,40.47,31.39,98.88,481.27,67.58,100.56,11.19,110.38,41.6,136.8989,153.79,7.24,559.61,7.93,86.15,32.62,54.15,22.31,89.56,97.89,58.24,29.27,71.3,18.69,80.93,26.52,45.4449,28.26,16.53,14.41,10.96,275.75,44.43,225.05,80.78
2024-08-19,11.73,91.67,74.56,108.25,78.07,20.02,21.5,26.5,63.14,102.74,29.59,127.2098,16.38,40.57,31.3,98.44,480.26,67.13,100.57,11.22,110.41,40.09,136.68,152.98,7.28,558.7,7.99,85.86,31.3,52.96,22.12,88.59,98.67,59.7,28.57,70.86,18.76,80.49,26.44,45.8146,28.16,16.69,14.75,11.44,275.08,46.17,224.26,81.18
2024-08-20,11.71,91.69,74.72,108.3,78.19,20.18,21.53,26.44,63.55,103.01,29.71,128.4594,16.65,40.37,31.405,99.39,482.5,67.82,100.6,11.17,110.43,41.73,137.61,154.51,7.2,560.62,7.86,86.47,30.85,52.66,22.12,90.16,98.73,59.7,28.53,71.83,18.79,81.36,26.44,46.0643,28.07,16.62,14.69,11.56,276.46,46.89,225.58,81.73
2024-08-21,11.68,91.69,74.42,108.3,78.06,20.12,21.49,26.4639,63.45,102.59,29.69,123.7009,15.45,41.04,31.36,96.16,474.85,64.86,100.6,11.27,110.45,37.51,135.45,150.76,7.38,556.22,8.24,85.07,29.6,51.54,22.35,84.07,97.75,57.92,29.41,68.38,18.73,79.38,26.43,45.555,28.2,16.66,14.92,12.08,274.12,48.865,220.39,81.61
2024-08-22,11.8028,91.73,74.75,108.37,78.27,19.74,21.65,26.26,63.55,103.41,29.64,129.3291,16.83,40.61,31.57,98.23,480.0,66.83,100.64,11.15,110.5,40.4,138.24,155.38,7.15,562.13,7.98,86.81,31.27,53.03,22.22,87.84,98.39,58.97,28.9,70.53,18.87,81.81,26.31,45.9648,27.96,16.7,14.63,11.35,277.59,45.94,223.96,81.84
2024-08-23,11.81,91.74,74.67,108.36,78.24,19.84,21.56,26.26,63.05,103.11,29.46,126.4201,16.09,41.03,31.5239,96.29,475.34,65.2,100.66,11.2,110.51,37.37,137.2271,154.29,7.21,560.79,8.23,86.38,31.18,53.05,22.26,84.58,98.14,58.52,29.1,68.46,18.84,81.17,26.325,45.8613,28.02,16.72,14.45,11.37,276.89,45.9,221.15,82.42
2024-08-26,11.8,91.76,74.67,108.4,78.3,19.9601,21.6,26.15,63.8,103.37,29.36,128.2595,16.52,40.91,31.55,96.86,476.76,65.91,100.67,11.17,110.53,38.49,137.8559,154.87,7.18,561.56,8.15,86.62,31.87,53.64,22.33,86.08,97.97,58.2,29.29,69.04,18.92,81.51,26.38,45.7948,27.93,16.69,14.4,11.11,277.14,44.99,222.49,82.62
2024-08-27,11.7957,91.77,74.62,108.43,78.29,20.2,21.63,26.15,63.51,102.7,29.37,125.5703,15.84,41.4,31.47,94.62,471.35,63.98,100.68,11.25,110.55,36.6,136.37,152.16,7.31,558.3,8.44,85.61,30.18,52.12,22.36,82.64,97.85,57.99,29.38,66.7,18.8,80.07,26.5,45.7352,28.09,16.73,14.53,11.75,275.45,47.58,219.42,82.27
2024-08-28,11.8335,91.77,74.51,108.42,78.26,20.09,21.53,26.17,63.39,102.3541,29.17,117.5529,13.83,41.45,31.56,94.33,470.66,62.93,100.69,11.24,110.56,36.19,136.26,152.16,7.32,558.35,8.47,85.57,31.15,53.0,22.44,80.29,97.53,57.34,29.74,66.35,18.75,80.03,26.53,45.603,28.19,16.73,14.56,11.33,275.72,45.885,217.44,81.86
2024-08-29,11.83,91.82,74.36,108.49,78.24,20.18,21.69,26.05,63.7,102.19,29.12,119.3323,14.16,41.0,31.62,96.55,476.27,64.525,100.74,11.15,110.6,38.79,138.73,156.18,7.12,563.68,8.2,87.15,31.95,53.78,22.66,83.27,96.49,55.57,30.69,68.61,18.73,82.2,26.62,45.28,28.27,16.69,14.42,11.0,278.38,44.5,220.33,82.51
2024-08-30,11.7517,91.46,74.45,108.53,78.14,20.55,21.36,26.33,62.5,101.92,29.27,107.9659,11.47,42.26,31.32,90.62,461.81,58.64,100.34,11.39,110.16,30.07,133.05,146.6,7.57,552.08,8.95,83.57,26.0,48.33,22.33,71.71,97.75,58.19,29.22,62.35,18.72,77.14,26.67,45.7374,28.32,16.69,15.38,13.23,272.39,53.54,210.21,83.09
2024-09-03,11.7983,91.47,74.78,108.53,78.34,20.57,21.33,26.26,62.65,102.27,29.51,106.1765,11.06,42.38,31.3,90.14,460.61,58.26,100.35,11.4,110.19,30.3,132.54,145.48,7.61,550.95,9.01,83.17,25.21,47.76,22.07,71.18,99.01,60.36,28.15,61.82,18.78,76.57,26.59,46.345,28.18,16.72,15.86,13.51,271.78,54.97,209.67,83.48
2024-09-04,11.7557,91.48,74.96,108.54,78.41,20.65,21.16,26.3,62.42,102.49,29.64,107.1761,11.3,42.35,31.33,90.32,461.04,58.06,100.38,11.45,110.21,29.75,131.695,144.4,7.68,549.61,9.0,82.77,26.25,48.89,21.96,70.86,99.57,61.36,27.68,62.02,18.84,76.01,26.57,46.5541,28.14,16.82,15.31,12.93,270.94,52.24,209.35,83.16
2024-09-05,11.65,91.53,75.05,108.57,78.53,20.69,20.84,26.34,61.76,102.36,29.76,102.7975,10.4,43.51,31.11,85.44,448.69,55.03,100.42,11.65,110.26,25.96,127.36,137.13,8.06,540.36,9.72,79.98,24.36,47.18,21.97,65.55,99.56,61.32,27.72,56.99,18.85,72.12,26.58,46.7044,28.18,16.79,15.98,13.85,266.44,56.11,203.92,82.99
2024-09-06,11.7,91.53,75.15,108.59,78.55,20.89,20.97,26.31,61.91,101.92,29.75,106.4364,11.05,42.96,31.24,87.58,454.46,56.82,100.43,11.52,110.26,27.43,130.19,141.58,7.8,546.41,9.36,81.71,25.8,48.65,21.88,68.45,99.99,62.03,27.41,59.11,18.77,74.48,26.66,46.8165,28.3,16.78,15.71,12.99,269.29,52.45,207.26,83.63
2024-09-09,11.77,91.56,75.4,108.62,78.69,20.82,20.977,26.41,61.75,101.81,30.15,108.0659,11.41,42.6,31.28,89.17,458.66,58.45,100.45,11.47,110.3,28.35,131.37,143.37,7.71,548.79,9.12,82.42,26.29,49.18,21.68,71.45,100.69,63.3,26.85,60.7,18.76,75.43,26.71,47.2167,28.31,16.78,15.44,12.74,270.34,51.52,210.36,83.61
2024-09-10,11.82,91.56,75.36,108.62,78.65,20.46,21.19,26.49,62.22,101.75,30.04,116.8731,13.26,41.7,31.39,92.97,468.62,62.36,100.45,11.35,110.29,32.22,133.84,147.67,7.47,554.42,8.53,84.06,27.39,50.17,21.73,78.71,100.61,63.15,26.9,64.57,18.75,77.7,26.69,47.1285,28.34,16.77,15.03,12.19,273.03,49.33,217.54,82.83
2024-09-11,11.8726,91.57,75.28,108.63,78.62,20.39,21.44,26.31,62.1,102.21,29.88,119.1126,13.79,41.28,31.48,94.87,473.22,63.5,100.46,11.27,110.31,31.81,136.14,151.35,7.29,559.09,8.28,85.5,27.59,50.4,21.84,80.69,100.14,62.27,27.27,66.48,18.83,79.66,26.57,46.9681,28.22,16.8,14.98,12.11,275.3,48.94,219.34,83.34
2024-09-12,11.92,91.62,75.44,108.68,78.76,20.26,21.53,26.29,62.59,102.28,29.93,119.0726,13.75,41.12,31.6,95.63,475.34,64.13,100.52,11.22,110.37,33.43,137.49,153.53,7.18,562.01,8.17,86.33,27.7,50.53,21.79,81.85,100.41,62.71,27.13,67.35,18.86,80.83,26.49,47.1706,28.18,16.93,14.99,12.06,277.22,48.79,220.44,83.93
2024-09-13,12.0203,91.64,75.64,108.69,78.81,20.2,21.5959,26.09,62.7366,102.84,30.11,116.7531,13.195,41.32,31.65,94.76,473.24,63.57,100.54,11.2,110.41,32.16,137.9166,154.18,7.15,562.84,8.3,86.6,27.415,50.28,21.62,80.78,101.33,64.33,26.37,66.45,18.93,81.21,26.42,47.3321,28.09,16.95,15.08,12.14,277.77,49.24,219.6,84.26
2024-09-16,12.0351,91.65,75.54,108.69,78.75,20.0,21.63,25.97,62.98,102.64,29.87,115.5634,12.9,41.3,31.7,94.86,473.49,63.33,100.54,11.2,110.42,32.16,137.8525,154.38,7.16,563.07,8.28,86.66,26.93,49.75,21.72,80.36,100.84,63.42,26.76,66.49,18.86,81.28,26.49,47.1739,28.18,16.98,15.09,12.45,278.05,50.3,219.17,83.46
2024-09-17,12.06,91.67,75.31,108.74,78.66,19.92,21.68,25.88,62.95,102.569,29.61,113.3439,12.4,41.5,31.68,93.97,471.44,62.07,100.57,11.24,110.46,31.14,137.1315,152.85,7.23,561.4,8.4,86.09,27.12,49.95,21.98,78.01,99.59,61.15,27.78,65.62,18.86,80.5,26.53,46.811,28.21,16.95,15.01,12.3,277.35,49.88,217.17,83.14
2024-09-18,12.065,91.69,75.31,108.76,78.73,19.52,21.94,25.81,63.565,103.11,29.565,117.8429,13.42,40.46,31.91,98.77,483.36,65.78,100.59,11.04,110.48,35.12,141.79,160.64,6.85,570.98,7.76,89.03,28.22,51.06,22.08,84.53,99.26,60.51,28.07,70.58,18.92,84.59,26.44,46.6365,28.09,16.89,14.58,11.84,282.05,47.72,223.62,82.65
2024-09-19,12.06,91.73,75.3,108.81,78.8,19.56,22.11,25.88,63.01,103.1091,29.34,115.9733,13.0,40.58,31.83,98.32,482.44,65.13,100.63,11.08,110.53,33.55,141.1044,159.55,6.91,568.25,7.83,88.63,28.31,51.16,22.15,83.66,98.88,59.8,28.4,70.13,18.93,84.02,26.49,46.6361,28.14,16.87,14.78,11.76,281.46,47.43,222.53,83.05
2024-09-20,12.065,91.74,75.25,108.82,78.77,19.63,22.17,26.085,63.44,102.6728,29.27,116.2332,13.0,40.48,31.92,98.84,483.04,65.22,100.66,11.05,110.545,33.92,141.8339,160.82,6.85,569.67,7.77,89.09,28.26,51.09,22.21,83.66,98.67,59.32,28.63,70.65,18.895,84.67,26.49,46.5249,28.18,16.88,14.87,11.8,282.16,47.73,222.09,83.09
2024-09-23,12.085,91.75,75.34,108.84,78.87,19.63,22.14,26.08,63.32,103.28,29.28,120.8422,14.04,40.29,31.99,99.78,485.37,65.96,100.67,11.02,110.56,35.07,142.485,161.93,6.72,571.3,7.65,89.6,28.16,51.07,22.22,85.28,98.65,58.92,28.32,71.65,19.0,85.39,26.41,46.7,28.02,16.91,14.8,11.81,282.87,47.76,223.61,82.89
2024-09-24,12.0439,91.77,75.06,108.86,78.74,19.74,22.18,25.94,63.0,102.81,29.01,123.4816,14.67,39.57,31.93,99.97,485.82,66.35,100.67,10.91,110.58,35.74,141.8332,160.78,6.76,570.04,7.47,89.02,27.79,50.76,22.17,86.05,97.83,57.36,29.07,71.67,18.92,84.55,26.58,46.01,28.21,16.87,14.93,11.94,281.94,48.41,224.25,82.68
2024-09-25,12.0435,91.77,75.06,108.87,78.68,19.6,22.27,26.2,63.21,103.27,29.41,124.0114,14.78,39.3,32.13,101.39,489.47,68.1,100.68,10.87,110.59,39.65,143.0582,162.77,6.69,572.3,7.32,89.71,27.75,50.76,22.14,89.28,98.06,57.7,28.89,73.19,18.98,85.57,26.45,45.9198,28.08,17.11,14.88,11.95,283.2,48.48,227.22,82.87
2024-09-26,12.0648,91.8,75.28,108.89,78.83,19.55,22.02,26.1312,63.09,103.15,29.42,121.372,14.13,39.54,32.09,100.2,486.75,66.73,100.72,10.89,110.63,37.66,142.54,161.84,6.73,571.47,7.45,89.4,26.54,49.54,22.05,86.77,98.57,58.52,28.53,71.93,19.03,85.09,26.4317,46.2214,28.07,17.01,15.25,12.51,282.05,50.73,225.1,83.02
2024-09-27,12.0539,91.81,75.11,108.93,78.69,19.6,22.27,26.0,63.47,102.865,29.23,121.412,14.12,39.44,32.08,100.7,488.07,67.07,100.72,10.85,110.63,36.68,143.62,163.95,6.65,573.76,7.39,90.17,27.07,50.11,22.13,87.53,98.1,57.76,28.91,72.49,18.94,86.19,26.53,45.9307,28.18,17.01,15.11,12.25,283.16,49.6,225.76,83.0
2024-09-30,12.06,91.46,75.11,108.94,78.58,19.96,22.2,25.8,63.06,102.06,29.16,116.9731,13.07,40.0,32.0,97.85,481.27,63.86,100.33,10.95,110.2,33.83,141.1301,159.32,6.84,568.62,7.72,88.49,25.06,48.19,21.98,81.25,98.49,58.92,28.32,69.42,18.84,83.8,26.57,46.36,28.3,17.05,15.4,13.21,280.58,53.43,220.26,82.72
2024-10-01,12.08,91.47,74.97,108.97,78.56,19.85,22.3,26.1,63.28,101.9699,28.82,118.8226,13.5,39.96,32.06,98.18,481.95,64.78,100.33,10.95,110.2,34.96,141.2297,159.45,6.83,568.86,7.67,88.53,25.43,48.55,22.17,82.86,97.66,57.47,29.03,69.68,18.76,83.81,26.67,45.88,28.42,16.91,15.51,13.0,280.64,52.71,221.89,82.02
2024-10-02,11.95,91.49,74.64,108.98,78.4,19.95,22.37,26.08,63.39,101.7307,28.25,122.8217,14.4,39.99,31.99,98.02,481.59,65.34,100.34,10.96,110.2,35.21,140.5672,158.51,6.87,567.82,7.71,88.2,24.31,47.41,22.37,84.02,96.74,55.85,29.83,69.52,18.705,83.34,26.74,45.53,28.51,16.98,15.78,13.57,280.04,55.09,222.81,81.2
2024-10-03,11.99,91.51,74.15,109.035,78.04,19.89,22.5052,26.19,63.65,101.29,27.92,124.8912,14.86,39.53,32.08,100.35,487.32,66.83,100.38,10.88,110.24,36.68,143.15,162.64,6.7,572.98,7.43,89.74,25.19,48.36,22.68,86.73,95.55,53.64,31.05,71.97,18.6,85.52,26.87,44.65,28.67,16.97,15.44,13.09,282.75,53.0,225.29,81.47
2024-10-04,11.8806,91.53,73.93,109.03,77.91,19.64,22.45,26.0,63.45,101.23,27.64,127.6906,15.52,39.98,32.06,98.09,482.1,65.78,100.39,10.98,110.23,36.41,140.55,158.28,6.87,567.8,7.68,88.15,23.07,46.24,22.86,85.0,94.83,52.48,31.73,69.6,18.6,83.22,26.89,44.2995,28.69,16.74,16.16,14.23,280.17,57.72,223.74,80.66
2024-10-07,11.9,91.53,74.04,109.07,77.94,19.65,22.64,25.87,63.21,101.3007,27.92,132.8594,16.785,39.38,31.97,101.02,489.3,68.27,100.4,10.87,110.26,37.46,143.13,162.64,6.68,573.17,7.34,89.77,23.88,47.1,22.82,89.6,94.99,52.7,31.55,72.62,18.61,85.53,26.91,44.43,28.69,16.79,15.7,13.66,282.53,55.39,227.92,81.06
2024-10-08,11.915,91.54,73.84,109.08,77.88,19.77,22.68,25.94,63.88,100.94,27.78,132.6194,16.71,39.07,32.06,102.59,493.15,69.81,100.42,10.8,110.27,38.61,145.13,165.92,6.55,577.14,7.17,90.98,24.48,47.73,22.99,92.56,94.45,51.77,32.16,74.37,18.53,87.27,27.01,44.11,28.82,16.7,15.42,13.32,284.5,54.03,230.47,81.55
2024-10-09,11.93,91.55,73.81,109.08,77.95,19.66,22.68,26.31,63.64,100.91,27.68,134.7789,17.25,39.14,32.07,102.37,492.59,69.78,100.44,10.82,110.28,37.83,144.62,165.05,6.58,576.13,7.2,90.68,24.18,47.46,23.03,92.37,94.08,51.08,32.6,74.11,18.53,86.79,26.99,44.08,28.81,16.71,15.43,13.5,283.91,54.71,230.41,81.19
2024-10-10,11.9478,91.6,73.82,109.13,78.01,19.5,22.74,26.55,64.28,100.93,27.83,134.769,17.23,39.12,32.22,102.58,493.36,69.87,100.48,10.77,110.33,38.67,146.2723,167.77,6.47,579.58,7.17,91.67,24.405,47.69,23.14,92.74,93.7,50.5,32.98,74.3,18.545,88.22,27.0,44.09,28.83,16.66,15.35,13.36,286.11,54.07,230.81,81.64
2024-10-11,11.985,91.59,73.77,109.12,77.96,19.59,22.8,26.62,64.55,100.68,28.01,138.0382,18.09,38.78,32.26,104.3,497.5,71.78,100.48,10.68,110.34,40.82,148.49,171.9,6.33,584.32,6.99,93.18,25.3,48.55,23.17,96.22,93.765,50.54,32.95,76.2,18.49,90.39,27.1,43.8348,28.92,16.65,14.99,12.89,288.34,52.15,233.82,81.97
2024-10-14,12.01,91.62,74.06,109.16,78.02,19.59,22.67,26.58,64.41,100.5,28.32,131.5697,16.415,39.32,32.12,101.5,490.85,68.75,100.5,10.77,110.35,34.47,146.29,167.9,6.48,579.78,7.28,91.72,24.41,47.77,22.85,90.3,94.91,52.44,31.71,73.16,18.47,88.29,27.14,44.3903,28.94,16.64,15.07,13.29,286.36,53.85,228.68,82.49
2024-10-15,12.037,91.62,74.16,109.17,78.08,19.45,22.74,26.6,64.66,100.255,28.4,135.6887,17.39,39.32,32.25,101.53,490.91,69.04,100.52,10.72,110.37,34.46,147.515,169.95,6.39,582.3,7.27,92.49,24.72,48.03,22.78,90.83,95.31,52.96,31.42,73.12,18.42,89.37,27.22,44.4959,29.02,16.62,15.05,13.17,287.82,53.33,229.39,82.43
2024-10-16,12.0062,91.64,73.8,109.17,77.99,19.6,22.86,26.62,64.82,99.98,28.28,136.8985,17.68,39.28,32.23,101.69,491.25,69.46,100.52,10.72,110.37,35.21,147.4553,170.04,6.4,582.35,7.26,92.48,25.1,48.4,23.17,91.83,93.8,50.52,32.89,73.34,18.36,89.39,27.27,44.04,29.11,16.5,15.01,12.95,287.76,52.45,230.09,82.06
2024-10-17,12.0288,91.67,73.84,109.24,78.04,19.49,22.69,26.82,64.91,100.32,28.6,137.9682,17.94,39.06,32.2496,102.93,494.47,69.9,100.56,10.68,110.42,35.27,148.5429,171.76,6.34,584.59,7.13,93.16,25.63,48.97,23.14,92.46,93.87,50.6,32.86,74.64,18.44,90.31,27.2,44.165,29.03,16.45,14.61,12.65,288.89,51.21,230.91,82.24
2024-10-18,11.96,91.69,73.34,109.25,77.85,19.68,22.7,26.75,64.66,99.88,28.22,143.6769,19.41,38.99,32.1681,103.32,495.42,70.59,100.58,10.71,110.43,35.09,147.99,170.97,6.36,583.63,7.1,92.87,25.57,48.95,23.54,93.85,92.23,47.92,34.58,75.05,18.36,89.88,27.32,43.4803,29.16,16.45,14.67,12.66,287.98,51.35,231.99,81.55
2024-10-21,11.945,91.7,73.37,109.27,77.85,19.71,22.73,26.55,64.83,99.68,28.07,143.5569,19.36,38.96,32.1236,103.52,495.96,70.44,100.59,10.72,110.43,34.69,147.88,170.54,6.37,583.32,7.07,92.73,25.68,49.04,23.53,93.59,92.32,48.04,34.5,75.27,18.32,89.69,27.36,43.4228,29.19,16.39,14.63,12.63,287.65,51.15,231.75,82.01
2024-10-22,11.878,91.7,73.19,109.29,77.77,19.92,22.62,26.41,64.25,99.62,27.95,139.5279,18.26,39.57,32.01,100.32,488.36,68.36,100.59,10.82,110.43,33.8,145.07,165.79,6.55,577.99,7.41,91.0,24.37,47.83,23.59,89.56,92.07,47.66,34.79,71.79,18.27,87.17,27.39,43.1837,29.29,16.18,14.97,13.25,285.05,53.72,228.43,81.85
2024-10-23,11.9,91.71,73.31,109.29,77.81,19.72,22.53,26.22,64.39,100.0,27.9,140.3777,18.49,39.26,32.01,101.93,492.32,68.72,100.62,10.8,110.45,34.29,145.6975,166.83,6.51,579.24,7.24,91.38,24.78,48.25,23.44,90.28,92.66,48.51,34.2,73.5,18.34,87.71,27.34,43.368,29.18,16.2,14.9078,13.03,285.81,52.81,229.1,81.74
2024-10-24,11.86,91.75,73.16,109.32,77.79,19.71,22.48,26.38,64.15,99.72,27.91,141.5074,18.77,39.05,32.03,103.1,495.32,69.51,100.66,10.81,110.49,35.28,145.665,166.54,6.54,579.04,7.11,91.31,23.69,47.07,23.64,91.55,92.14,47.63,34.81,74.74,18.28,87.54,27.46,43.07,29.28,16.2,15.24,13.63,285.54,55.29,230.29,81.06
2024-10-25,11.895,91.75,73.07,109.37,77.73,19.4,22.57,27.02,64.52,99.9,28.38,140.4877,18.5,39.05,32.12,103.14,495.4,69.45,100.66,10.78,110.515,35.35,146.44,168.07,6.49,580.83,7.11,91.83,24.75,48.19,23.66,91.51,91.89,47.26,35.09,74.81,18.3,88.33,27.46,42.88,29.28,16.23,14.88,13.01,286.7,52.71,230.22,81.21
2024-10-28,11.91,91.77,73.13,109.35,77.77,19.59,22.78,27.25,64.17,99.92,28.25,141.2175,18.69,38.68,32.1,105.09,500.16,71.16,100.68,10.77,110.52,37.98,146.93,168.79,6.45,581.77,6.92,92.11,24.87,48.33,23.65,95.13,92.03,47.39,35.02,76.88,18.2707,88.71,27.49,42.92,29.29,16.13,14.85,12.94,287.08,52.48,233.32,80.41
2024-10-29,11.905,91.78,73.06,109.39,77.67,19.58,22.71,27.18,64.21,100.3399,28.1501,139.3079,18.19,38.98,32.07,103.5,496.38,68.99,100.68,10.8,110.55,34.01,145.92,167.25,6.51,580.01,7.06,91.53,24.29,47.75,23.56,90.66,92.3,47.82,34.65,75.17,18.35,87.9,27.4412,42.79,29.22,16.27,14.99,13.24,286.37,53.76,229.61,80.28
2024-10-30,11.845,91.8,73.05,109.4,77.64,19.84,22.61,26.75,63.82,100.505,28.165,132.7294,16.47,39.97,31.89,98.28,483.85,64.71,100.7,11.01,110.565,30.09,140.23,157.33,6.89,568.64,7.6,87.92,22.48,45.91,23.54,81.79,92.45,48.03,34.54,69.45,18.39,82.66,27.42,42.81,29.2,16.27,15.6,14.3,281.03,57.87,222.24,80.12
2024-10-31,11.75,91.48,72.54,109.44,77.36,19.77,22.58,26.92,63.61,99.98,28.2,135.3688,17.09,39.72,31.96,99.65,487.43,65.47,100.34,10.98,110.15,30.83,141.39,159.18,6.82,571.04,7.44,88.63,22.8,46.3,23.88,83.59,90.84,46.0,36.02,70.93,18.295,83.66,27.55,42.23,29.32,16.16,15.66,14.05,282.23,56.85,223.91,80.15
2024-11-01,11.85,91.5,72.83,109.47,77.47,19.64,22.56,26.72,63.75,100.36,27.99,136.0187,17.26,39.84,31.9464,99.03,486.01,65.3,100.35,11.0,110.165,30.35,140.69,158.16,6.88,569.81,7.52,88.25,23.83,47.37,23.52,83.35,92.25,48.05,34.39,70.27,18.37,83.09,27.44,42.73,29.21,16.14,15.31,13.43,281.72,54.47,223.74,80.37
2024-11-04,11.85,91.5,73.01,109.465,77.44,19.46,22.9,26.78,64.28,100.84,28.05,139.8778,18.21,39.34,32.06,101.56,492.21,67.14,100.37,10.87,110.17,31.38,144.12,163.8,6.63,576.7,7.23,90.36,25.065,48.6,23.41,86.84,92.74,48.8,33.86,72.94,18.46,86.09,27.34,42.63,29.09,16.17,14.92,12.72,285.3,51.55,226.89,80.88
2024-11-05,11.86,91.52,72.41,109.49,77.28,19.31,23.49,26.59,65.35,99.07,27.92,145.5765,19.66,38.26,32.28,107.08,505.58,70.94,100.37,10.6,110.17,34.12,151.28,175.98,6.13,591.04,6.65,94.84,27.45,51.09,24.03,94.01,90.2,44.89,36.6,78.86,18.14,92.5,27.7,41.85,29.56,16.1,14.33,11.44,293.28,46.74,233.35,79.56
2024-11-06,11.95,91.53,72.95,109.52,77.49,19.39,23.64,26.64,65.42,99.68,27.98,148.8457,20.55,37.68,32.39,110.45,513.54,73.54,100.39,42.09,110.2,36.21,153.56,180.09,5.99,595.61,31.69,96.29,28.3,51.89,23.8,99.12,91.33,46.44,35.31,82.55,18.3,94.58,27.49,42.48,29.32,16.22,14.16,44.36,295.33,45.09,237.42,79.85
2024-11-07,12.0,91.58,73.09,109.55,77.44,19.26,23.88,26.39,65.64,98.88,28.055,147.596,20.17,37.67,32.35,110.6,514.14,73.18,100.44,41.94,110.26,35.41,154.89,182.23,5.92,598.19,31.63,97.09,28.41,51.99,23.48,98.65,92.49,48.16,34.05,82.75,18.17,95.78,27.66,42.66,29.52,16.3,14.01,44.17,296.71,44.77,237.16,80.82
2024-11-08,12.035,91.57,72.95,109.56,77.36,19.14,23.91,26.3,65.56,98.32,28.02,145.2265,19.52,37.7,32.4,110.46,513.84,72.38,100.43,41.9,110.25,32.77,155.12,182.7,5.92,598.76,31.69,97.23,28.47,52.06,23.56,97.1,92.04,47.5,34.54,82.6,18.08,95.98,27.79,42.48,29.69,16.32,13.97,44.07,297.54,44.65,235.85,80.54
2024-11-11,11.99,91.58,72.51,109.54,77.23,19.4,24.03,26.67,65.5,98.03,28.06,148.2558,20.37,37.77,32.27,110.07,512.91,72.5,100.44,42.04,110.26,31.67,154.26,180.86,5.97,596.9,31.86,96.61,28.56,52.09,23.85,97.3,90.66,45.33,36.07,82.15,17.99,95.05,27.97,41.85,29.82,16.06,14.08,43.98,296.37,44.52,236.15,80.63
2024-11-12,11.915,91.6,72.48,109.55,77.32,19.32,23.78,26.72,65.61,97.49,28.1,146.2363,19.84,37.82,32.24,109.76,512.25,72.08,100.47,42.03,110.28,29.69,154.315,181.16,5.96,597.19,32.01,96.71,29.2,52.7,24.16,96.73,89.8,44.1,37.05,81.79,17.89,95.17,28.04,41.745,29.99,15.93,14.03,42.92,296.23,43.535,235.33,80.87
2024-11-13,11.895,91.6,72.46,109.58,77.21,19.28,23.61,27.02,65.48,97.1,28.47,146.7262,19.93,38.11,32.2,108.18,508.69,71.53,100.47,42.31,110.285,29.6,152.23,177.55,6.08,593.35,32.68,95.43,29.27,52.68,24.04,95.35,90.32,44.81,36.49,80.06,17.82,93.3,28.1,41.67,30.11,15.91,14.05,42.88,294.04,43.48,234.53,80.67
2024-11-14,11.85,91.63,72.48,109.61,77.33,19.5,23.49,26.94,65.1,97.18,28.35,141.9473,18.61,39.05,32.16,102.95,496.57,67.96,100.52,42.89,110.31,26.66,148.24,170.55,6.32,585.75,35.09,92.93,27.22,50.82,24.16,88.46,90.08,44.38,36.84,74.27,17.82,89.62,28.08,41.78,30.08,15.68,14.36,45.87,290.31,46.59,228.71,79.96
2024-11-15,11.94,91.64,72.55,109.61,77.38,19.34,23.44,26.88,65.37,97.819,27.97,140.1177,18.105,38.77,32.24,104.42,500.02,68.41,100.53,42.72,110.33,27.67,149.53,172.69,6.24,588.15,34.36,93.71,28.13,51.815,24.1,89.01,90.24,44.56,36.72,75.77,17.95,90.71,27.96,41.88,29.93,15.9,14.05,44.2,291.49,44.89,229.45,80.52
