Date,EEM,EUM,GLD,PSQ,QID,QLD,SH,SHV,SLV,TLT,XLK,XLP
2021-10-15,51.81,12.29,164.92,11.68,18.29,78.82,14.59,110.45,21.49,145.71,157.23,70.39
2021-10-18,52.5,12.12,165.45,11.59,18.02,79.97,14.49,110.45,21.89,143.7,158.79,70.42
2021-10-19,52.49,12.11,166.9,11.6,18.07,79.78,14.43,110.46,22.53,142.73,158.35,70.83
2021-10-20,52.15,12.205,166.75,11.53,17.84,80.76,14.39,110.45,22.35,142.56,158.96,70.74
2021-10-21,52.04,12.22,167.77,11.63,18.16,79.38,14.41,110.46,22.54,144.13,158.41,71.29
2021-10-22,52.31,12.15,168.93,11.51,17.78,81.0,14.32,110.45,22.74,143.91,158.93,71.24
2021-10-25,52.04,12.24,167.68,11.48,17.68,81.45,14.31,110.46,22.37,145.1,159.38,71.49
2021-10-26,51.62,12.33,168.12,11.46,17.6,81.87,14.38,110.455,22.29,147.74,159.24,71.07
2021-10-27,51.67,12.32,168.08,11.32,17.19,83.72,14.23,110.46,22.27,147.24,160.84,71.32
2021-10-28,50.92,12.49,166.65,11.27,17.02,84.54,14.2,110.44,22.09,147.69,161.53,71.25
2021-10-29,51.32,12.38,167.52,11.23,16.89,85.11,14.18,110.44,22.23,146.44,161.29,71.36
2021-11-01,50.86,12.49,167.16,11.18,16.74,85.83,14.13,110.45,21.8,147.09,162.71,71.84
2021-11-02,51.1,12.44,165.77,11.06,16.4,87.64,14.04,110.44,21.81,145.57,163.66,72.51
2021-11-03,50.98,12.46,167.65,10.93,15.97,89.86,13.98,110.46,22.0,147.1,166.22,72.58
2021-11-04,50.92,12.47,169.84,10.92,15.95,90.04,13.93,110.45,22.35,149.3,167.08,73.0
2021-11-05,51.39,12.35,170.45,10.92,16.01,89.8,13.91,110.44,22.65,149.02,167.98,72.42
2021-11-08,51.19,12.4,171.29,11.0,16.22,88.53,13.95,110.44,22.53,150.96,167.29,72.67
2021-11-09,50.98,12.45,173.15,11.17,16.68,85.95,14.07,110.44,22.87,148.2,164.53,72.89
2021-11-10,51.86,12.24,174.12,11.12,16.58,86.43,14.06,110.44,23.35,147.98,165.3,72.84
2021-11-11,52.0,12.2,174.45,11.02,16.23,88.24,13.96,110.45,23.42,147.33,167.31,72.84
2021-11-12,51.83,12.26,174.18,11.02,16.24,88.21,13.94,110.44,23.24,145.48,167.14,73.19
2021-11-15,51.9,12.23,172.92,10.93,16.02,89.45,13.9,110.44,22.96,145.11,168.9,72.73
2021-11-16,51.63,12.29,174.5,10.94,15.99,89.53,13.93,110.45,23.17,146.26,168.39,72.57
2021-11-17,51.0,12.44,173.94,10.82,15.66,91.37,13.89,110.46,22.96,146.81,170.07,72.31
2021-11-18,50.92,12.47,172.61,10.75,15.5,92.38,13.91,110.45,22.75,148.36,171.31,72.05
2021-11-19,50.51,12.57,168.74,10.87,15.86,90.27,13.95,110.44,22.34,146.62,169.4,72.62
2021-11-22,50.46,12.58,167.28,10.92,15.99,89.42,13.93,110.45,21.92,144.5,169.01,73.1
2021-11-23,50.39,12.58,167.12,10.88,15.89,90.05,13.89,110.43,21.79,146.82,170.24,72.88
2021-11-24,48.7,13.0,166.85,11.1,16.5,86.45,14.19,110.43,21.37,150.53,165.99,71.96
2021-11-26,48.89,12.96,166.62,10.84,15.77,90.29,14.02,110.44,21.16,149.32,170.14,72.14
2021-11-29,48.84,12.95,165.5,11.01,16.24,87.61,14.28,110.39,21.06,151.59,168.72,70.29
2021-11-30,49.02,12.94,166.16,11.2,16.81,84.64,14.46,110.42,20.57,152.34,166.41,69.95
2021-12-01,49.62,12.755,165.24,11.13,16.55,85.89,14.22,110.43,20.69,152.53,167.94,70.69
2021-12-02,48.92,12.93,166.63,11.31,17.1,82.9,14.36,110.42,20.85,154.35,165.13,71.57
2021-12-03,49.3,12.85,166.22,11.23,16.84,84.26,14.19,110.42,20.71,152.23,166.7,72.83
2021-12-06,50.08,12.64,166.81,10.89,15.8,89.33,13.9,110.41,20.81,151.0,172.52,72.99
2021-12-07,50.28,12.57,166.9,10.83,15.68,90.08,13.85,110.4,20.76,148.39,173.31,72.76
2021-12-08,50.04,12.63,165.88,11.0,16.14,87.42,13.95,110.42,20.3,149.22,171.44,72.96
2021-12-09,50.08,12.63,166.58,10.88,15.78,89.31,13.81,110.41,20.5,148.86,174.88,74.19
2021-12-10,48.59,12.83,167.0,11.04,16.26,86.72,13.93,110.42,20.61,151.06,172.28,75.16
2021-12-13,48.48,12.85,165.44,11.15,16.56,84.98,14.03,110.42,20.31,150.7,169.45,75.21
2021-12-14,48.34,12.89,166.15,10.88,15.83,88.78,13.81,110.41,20.41,149.25,173.94,75.97
2021-12-15,48.4,12.87,168.16,11.17,16.63,84.24,13.93,110.43,20.79,149.14,169.01,76.51
2021-12-16,48.16,12.94,167.8,11.22,16.81,83.38,14.08,110.42,20.68,150.83,167.88,75.2
2021-12-17,47.44,13.15,167.09,11.34,17.12,81.7,14.22,110.41,20.57,149.7,165.57,74.71
2021-12-20,48.24,12.91,167.02,11.08,16.35,85.36,13.97,110.42,20.77,149.13,169.76,74.61
2021-12-21,48.47,12.84,168.59,10.94,15.97,87.46,13.83,110.42,21.1,149.82,171.98,75.08
2021-12-22,48.72,12.79,168.97,10.86,15.72,88.8,13.74,110.42,21.16,148.52,172.94,75.25
2021-12-23,48.94,12.73,169.37,10.68,15.21,91.65,13.55,110.42,21.33,148.88,176.65,76.05
2021-12-27,48.78,12.765,168.64,10.72,15.34,90.9,13.56,110.41,21.27,148.29,175.73,76.48
2021-12-28,48.56,12.83,168.59,10.73,15.34,90.82,13.55,110.42,21.11,146.67,175.88,76.83
2021-12-29,49.09,12.67,169.8,10.77,15.44,90.19,13.59,110.42,21.34,147.9,174.72,76.59
2021-12-30,48.85,12.72,170.96,10.83,15.64,89.02,13.62,110.42,21.51,148.19,173.87,77.11
2021-12-31,49.2,12.65,168.33,10.72,15.31,90.87,13.54,110.4,21.18,144.3,175.52,77.1
2022-01-03,49.03,12.68,169.57,10.85,15.71,88.49,13.54,110.4,21.32,143.7,173.66,77.62
2022-01-04,48.23,12.9,169.06,11.2,16.7,82.99,13.81,110.38,21.0,142.92,168.32,77.55
2022-01-05,48.45,12.82,166.99,11.2,16.71,82.93,13.82,110.39,20.51,143.29,167.47,77.34
2022-01-06,48.89,12.69,167.75,11.32,17.07,81.1,13.87,110.4,20.62,142.26,165.93,77.42
2022-01-07,48.89,12.72,168.26,11.31,17.01,81.29,13.87,110.4,20.76,142.61,165.96,76.81
2022-01-10,50.02,12.41,170.29,11.13,16.5,83.68,13.75,110.38,21.05,143.56,167.95,76.72
2022-01-11,50.85,12.2,170.74,11.11,16.37,84.34,13.72,110.39,21.45,143.01,168.74,76.75
2022-01-12,50.13,12.4,170.16,11.36,17.21,80.07,13.91,110.39,21.33,144.28,164.37,76.89
2022-01-13,50.11,12.4,169.67,11.31,16.99,81.08,13.9,110.37,21.2,142.1,165.76,77.03
2022-01-14,49.22,12.61,169.39,11.57,17.81,77.1,14.14,110.32,21.69,140.1,161.78,75.92
2022-01-18,49.43,12.56,172.08,11.72,18.22,75.32,14.3,110.36,22.37,141.07,159.52,76.4
2022-01-19,49.72,12.46,171.65,11.87,18.71,73.33,14.46,110.37,22.62,141.94,157.46,75.9
2022-01-20,49.0,12.67,171.09,12.2,19.78,69.2,14.73,110.37,22.38,143.63,154.33,75.96
2022-01-21,48.31,12.85,172.03,12.12,19.52,70.04,14.68,110.35,22.11,142.45,155.13,75.71
2022-01-24,48.22,12.85,172.58,12.42,20.5,66.54,14.86,110.35,22.02,142.22,151.54,74.87
2022-01-25,47.61,13.01,169.79,12.44,20.48,66.65,14.88,110.35,21.72,140.5,152.43,74.3
2022-01-26,47.06,13.16,167.6,12.55,20.96,65.1,14.96,110.33,21.02,143.08,151.38,74.8
2022-01-27,47.29,13.09,167.1,12.15,19.62,69.27,14.59,110.33,20.71,143.13,158.0,75.68
2022-01-28,48.84,12.67,168.09,11.77,18.36,73.71,14.32,110.33,20.8,142.39,161.97,75.97
2022-01-31,49.14,12.59,168.23,11.7,18.1,74.59,14.24,110.34,20.94,141.72,162.39,75.9
2022-02-01,49.06,12.6,168.84,11.59,17.81,75.84,14.1,110.34,20.93,142.2,163.71,76.81
2022-02-02,48.54,12.75,168.6,12.08,19.27,69.62,14.43,110.35,20.71,141.09,158.96,76.83
2022-02-03,48.66,12.71,168.86,11.92,18.76,71.4,14.35,110.31,20.79,139.01,159.6,75.89
2022-02-04,48.56,12.74,170.11,12.02,19.08,70.28,14.39,110.31,21.27,139.1,158.54,76.03
2022-02-07,49.03,12.61,170.63,11.86,18.62,71.86,14.28,110.31,21.45,138.17,160.5,76.32
2022-02-08,49.8,12.4,171.21,11.62,17.85,74.91,14.07,110.31,21.53,138.43,164.06,76.34
2022-02-09,49.47,12.49,170.56,11.92,18.66,71.5,14.34,110.24,21.42,136.23,159.77,75.52
2022-02-10,48.72,12.67,173.81,12.24,19.84,66.99,14.61,110.27,21.83,138.25,154.89,75.25
2022-02-11,48.38,12.79,174.74,12.25,19.76,67.17,14.65,110.24,22.05,136.53,154.84,75.04
2022-02-14,49.43,12.51,173.08,11.93,18.79,70.46,14.41,110.25,21.61,134.98,158.91,75.17
2022-02-15,49.79,12.4,174.86,11.94,18.81,70.39,14.39,110.26,21.87,135.78,158.75,75.31
2022-02-16,49.21,12.54,177.25,12.29,19.95,66.21,14.71,110.29,22.04,136.79,154.0,75.89
2022-02-17,48.72,12.68,177.12,12.44,20.39,64.68,14.79,110.3,22.12,138.23,152.44,76.03
2022-02-18,48.03,12.85,177.49,12.57,20.81,63.37,14.96,110.28,22.31,138.59,151.03,75.44
2022-02-22,47.47,12.9993,178.29,12.88,21.85,60.15,15.22,110.29,22.73,136.68,147.25,74.83
2022-02-23,46.49,13.26,177.14,12.45,20.38,64.18,15.0,110.29,22.31,136.77,152.28,73.54
2022-02-24,47.35,13.0,176.55,12.25,19.75,66.16,14.67,110.3,22.4,136.87,154.35,75.91
2022-02-25,46.73,13.19,178.38,12.21,19.59,66.67,14.69,110.29,22.62,139.87,154.07,74.9
2022-02-28,46.11,13.38,181.62,12.41,20.24,64.48,14.92,110.32,23.54,141.3,150.99,74.46
2022-03-01,46.19,13.335,179.73,12.19,19.56,66.6,14.64,110.3,23.37,136.47,154.26,75.25
2022-03-02,44.62,13.7967,183.68,12.56,20.68,62.88,14.83,110.3,23.64,140.24,149.75,75.87
2022-03-04,42.95,14.315,186.41,13.02,22.26,58.21,15.27,110.31,23.7,139.17,144.27,74.49
2022-03-07,43.09,14.25,191.51,13.08,22.46,57.64,15.38,110.3,24.45,137.77,143.57,72.48
2022-03-08,44.31,13.85,185.82,12.59,20.8,61.86,14.99,110.3,23.8,136.42,149.25,72.97
2022-03-09,43.48,14.13,186.4,12.74,21.25,60.47,15.04,110.29,24.01,134.46,146.64,72.28
2022-03-10,42.57,14.41,185.09,13.01,22.15,57.91,15.23,110.28,23.87,134.91,144.06,71.44
2022-03-11,41.54,14.77,182.3,13.26,22.99,55.72,15.35,110.26,23.16,131.76,141.39,71.82
2022-03-14,41.6,14.74,178.89,12.84,21.58,59.16,15.01,110.26,23.0,131.53,146.14,73.43
2022-03-15,44.95,13.54,180.01,12.35,19.96,63.59,14.67,110.27,23.11,132.82,150.89,73.51
2022-03-16,44.72,13.61,180.89,12.22,19.5,65.07,14.49,110.3,23.33,131.83,151.96,74.02
2022-03-17,45.36,13.42,179.3,11.95,18.66,67.78,14.34,110.28,23.02,133.44,155.07,74.19
2022-03-18,44.66,13.62,180.67,12.0,18.78,67.4,14.33,110.25,23.28,130.35,154.49,73.95
2022-03-21,45.47,13.38,179.36,11.75,18.04,70.02,14.16,110.25,22.88,128.68,156.71,74.5
2022-03-22,45.17,13.46,181.81,11.93,18.55,68.01,14.35,110.25,23.24,131.5,154.3,73.9
2022-03-23,45.41,13.395,183.13,11.67,17.74,71.04,14.13,110.24,23.61,130.47,158.31,74.42
2022-03-24,45.05,13.51,182.38,11.66,17.76,70.94,14.07,110.23,23.48,128.66,158.22,75.04
2022-03-25,45.2,13.44,179.06,11.49,17.2,73.13,13.97,110.22,22.93,129.76,160.1,75.35
2022-03-28,45.97,13.21,179.14,11.29,16.63,75.59,13.8,110.23,22.91,130.74,163.5,76.02
2022-03-29,45.84,13.28,180.58,11.42,17.0,73.98,13.87,110.235,22.94,131.76,161.32,76.07
2022-03-30,45.15,13.49,180.65,11.58,17.45,71.92,14.09,110.25,22.88,132.08,158.93,75.89
2022-03-31,45.9,13.26,179.5,11.57,17.46,71.87,14.05,110.21,22.74,132.38,158.46,76.65
2022-04-01,46.71,13.0,180.37,11.34,16.77,74.76,13.92,110.2,22.63,131.46,161.47,76.41
2022-04-04,45.85,13.24,179.24,11.58,17.5,71.49,14.11,110.19,22.36,128.49,158.07,76.48
2022-04-05,45.25,13.41,179.66,11.84,18.28,68.3,14.24,110.18,22.57,127.45,154.33,77.45
2022-04-06,44.89,13.52,180.34,11.82,18.16,68.67,14.17,110.21,22.7,126.49,154.57,78.39
2022-04-07,44.93,13.52,181.47,11.99,18.69,66.72,14.21,110.2,22.82,125.12,152.41,78.72
2022-04-08,44.37,13.69,182.37,12.27,19.57,63.58,14.46,110.19,23.15,123.14,148.57,78.4
2022-04-11,44.23,13.715,183.77,12.3,19.71,63.08,14.5,110.22,23.47,122.97,147.91,78.42
2022-04-12,44.81,13.53,184.65,12.07,18.94,65.58,14.34,110.23,23.75,123.22,150.29,78.86
2022-04-13,44.23,13.72,184.04,12.34,19.8,62.57,14.52,110.21,23.64,120.75,146.64,78.84
2022-04-14,44.08,13.77,184.61,12.32,19.74,62.77,14.52,110.21,23.87,120.15,147.12,78.19
2022-04-18,43.86,13.82,181.82,12.05,18.89,65.43,14.28,110.2,23.24,119.25,149.88,79.38
2022-04-19,43.6,13.9,182.71,12.24,19.46,63.52,14.29,110.21,23.28,121.65,149.74,80.57
2022-04-20,42.76,14.17,182.06,12.48,20.23,60.98,14.5,110.18,22.79,120.75,147.2,80.5
2022-04-21,42.38,14.29,180.29,12.81,21.29,57.72,14.91,110.17,22.31,119.99,143.08,79.24
2022-04-22,42.07,14.39,177.05,12.63,20.74,59.24,14.81,110.18,21.83,121.19,145.23,79.59
2022-04-25,41.15,14.71,177.32,13.12,22.34,54.67,15.24,110.19,21.65,122.41,139.82,78.36
2022-04-26,41.63,14.56,175.98,13.13,22.38,54.61,15.21,110.2,21.49,120.84,141.89,78.65
2022-04-27,42.23,14.34,176.93,12.68,20.79,58.45,14.81,110.19,21.42,121.02,147.57,79.81
2022-04-28,42.38,14.27,176.91,13.25,22.67,53.2,15.37,110.2,21.04,119.45,141.42,77.64
2022-04-29,42.32,14.32,173.63,13.01,21.91,54.99,15.28,110.15,20.87,117.18,143.57,76.62
2022-05-02,42.63,14.19,174.09,13.0,21.84,55.16,15.21,110.13,20.83,117.97,143.82,76.4
2022-05-03,41.5,14.57,175.13,13.19,22.38,53.01,15.27,110.16,20.78,115.37,141.71,76.64
2022-05-05,40.93,14.78,175.42,13.34,22.95,51.68,15.35,110.19,20.66,113.67,140.57,76.72
2022-05-06,39.75,15.19,172.88,13.88,24.74,47.58,15.84,110.21,20.03,114.67,135.13,76.69
2022-05-09,39.94,15.13,171.42,13.7,24.14,48.75,15.81,110.21,19.55,115.71,137.19,76.16
2022-05-10,39.66,15.23,172.82,14.12,25.6,45.82,16.07,110.19,19.87,117.94,132.86,75.83
2022-05-11,39.4,15.33,170.17,14.15,25.71,45.62,16.08,110.21,19.12,117.72,131.49,75.81
2022-05-12,40.49,14.91,168.79,13.63,23.82,48.95,15.71,110.22,19.42,115.98,135.86,76.95
2022-05-13,40.33,14.97,170.4,13.78,24.35,47.85,15.76,110.22,19.93,115.86,134.66,77.3
2022-05-16,41.32,14.6,169.33,13.42,23.07,50.32,15.45,110.21,19.92,114.46,138.56,76.77
2022-05-17,40.33,14.94,169.42,14.08,25.36,45.32,16.06,110.21,19.73,116.9,132.22,71.83
2022-05-18,40.97,14.7,171.91,14.16,25.64,44.87,16.16,110.225,20.27,117.18,130.77,70.55
2022-05-19,41.14,14.65,172.03,14.21,25.8,44.56,16.15,110.23,20.07,118.51,131.06,70.7
2022-05-20,41.45,14.52,172.83,13.98,24.95,46.05,15.86,110.23,20.1,116.56,134.07,72.16
2022-05-23,40.73,14.8,174.13,14.27,25.99,44.08,15.97,110.27,20.39,118.86,132.08,73.34
2022-05-24,40.93,14.71,173.08,14.07,25.26,45.34,15.83,110.27,20.34,119.33,133.62,73.36
2022-05-25,41.57,14.49,172.76,13.67,23.86,47.83,15.51,110.28,20.31,118.79,136.83,74.14
2022-05-26,42.05,14.3,172.85,13.23,22.28,51.0,15.13,110.27,20.36,119.08,141.46,75.0
2022-05-27,42.64,14.11,171.14,13.26,22.41,50.67,15.21,110.24,19.84,116.56,140.45,74.47
2022-05-31,42.34,14.22,172.23,13.36,22.75,49.93,15.34,110.17,20.13,116.22,140.03,73.5
2022-06-01,43.07,13.95,174.35,12.99,21.5,52.68,15.05,110.175,20.59,116.175,143.42,74.57
2022-06-02,42.37,14.21,172.58,13.35,22.63,49.86,15.3,110.19,20.23,116.03,139.99,73.82
2022-06-03,42.6,14.13,171.82,13.29,22.47,50.24,15.26,110.17,20.37,113.89,140.0,73.85
2022-06-06,42.73,14.06,172.94,13.17,22.07,51.13,15.11,110.17,20.52,115.12,141.67,74.24
2022-06-07,42.96,14.0,172.78,13.27,22.4,50.36,15.28,110.16,20.35,114.1,140.07,73.33
2022-06-08,41.59,14.35,172.23,13.63,23.62,47.61,15.64,110.15,19.97,114.48,136.33,72.23
2022-06-09,41.13,14.49,174.54,14.11,25.29,44.22,16.09,110.1,20.19,113.77,131.09,71.92
2022-06-10,39.69,15.0,169.93,14.76,27.62,40.15,16.71,110.01,19.5,110.2,125.28,70.37
2022-06-13,40.24,14.76,168.57,14.72,27.5,40.34,16.76,109.96,19.37,108.81,126.07,69.54
2022-06-14,40.77,14.59,170.77,14.36,26.15,42.31,16.51,110.01,19.96,110.84,128.73,69.61
2022-06-15,39.52,15.02,172.69,14.94,28.24,38.92,17.05,110.01,20.24,111.72,123.49,69.08
2022-06-16,39.67,14.96,171.27,14.76,27.57,39.82,17.02,110.01,19.98,112.08,124.62,68.83
2022-06-17,40.31,14.72,170.63,14.4,26.19,41.83,16.61,110.02,19.98,110.18,127.46,70.14
2022-06-21,39.59,15.0,171.31,14.41,26.27,41.69,16.64,110.06,19.76,113.21,126.92,70.09
2022-06-22,39.71,14.94,170.26,14.19,25.49,42.93,16.47,110.07,19.37,114.14,128.82,71.45
2022-06-23,40.65,14.58,170.09,13.7,23.71,45.95,15.94,110.06,19.51,112.56,133.45,72.85
2022-06-24,40.7,14.59,169.9,13.82,24.1,45.17,16.0,110.0,19.49,111.6,132.55,72.65
2022-06-27,40.45,14.66,169.62,14.25,25.57,42.4,16.34,110.05,19.19,112.12,128.58,71.68
2022-06-28,40.29,14.74,169.49,14.22,25.5,42.52,16.35,110.07,19.14,113.87,128.84,72.13
2022-06-29,40.1,14.8,168.46,14.4,26.16,41.41,16.5,110.1,18.64,114.87,127.12,72.18
2022-06-30,39.85,14.9,168.32,14.32,25.83,41.95,16.33,110.02,18.31,115.82,127.41,73.22
2022-07-01,39.54,15.01,164.75,14.07,24.92,43.39,16.29,110.03,17.73,116.73,129.01,72.75
2022-07-05,39.3,15.1,162.14,13.98,24.62,43.92,16.23,110.04,17.69,114.77,130.12,72.96
2022-07-06,40.09,14.79,162.23,13.68,23.59,45.79,15.99,110.04,17.75,113.76,132.81,73.03
2022-07-07,40.09,14.8,162.3,13.66,23.51,45.94,16.01,110.02,17.79,112.5,132.87,72.9
2022-07-08,39.02,15.21,161.43,13.96,24.54,43.92,16.18,110.0,17.58,114.44,131.04,72.8
2022-07-11,38.87,15.265,160.83,14.09,24.99,43.09,16.34,109.99,17.44,115.12,129.25,72.59
2022-07-12,38.78,15.31,161.6,14.11,25.11,42.93,16.41,109.97,17.69,116.44,128.91,72.64
2022-07-13,38.43,15.44,159.33,14.06,24.94,43.22,16.47,110.0,17.0,115.49,130.09,72.7
2022-07-14,38.63,15.35,159.01,13.81,24.03,44.76,16.15,110.01,17.19,116.14,132.38,72.94
2022-07-15,38.9,15.25,159.16,13.94,24.44,44.01,16.28,110.0,17.22,114.93,131.1,72.23
2022-07-18,39.54,14.99,159.54,13.51,22.94,46.69,15.85,110.0,17.29,114.31,135.1,72.99
2022-07-19,39.37,15.08,158.04,13.29,22.22,48.17,15.73,110.01,17.19,114.61,137.21,72.5
2022-07-20,39.82,14.88,160.27,13.11,21.58,49.55,15.58,110.04,17.4,116.59,139.14,72.72
2022-07-21,39.42,15.05,160.67,13.34,22.34,47.81,15.73,110.06,17.14,118.55,137.22,73.2
2022-07-22,39.56,14.98,160.23,13.41,22.58,47.3,15.72,110.04,16.98,117.39,136.35,73.56
2022-07-25,39.25,15.12,160.04,13.68,23.47,45.39,15.9,110.06,17.16,117.48,134.14,73.39
2022-07-26,39.98,14.84,161.67,13.1,21.51,49.23,15.48,110.08,17.6,116.82,139.91,73.89
2022-07-27,40.15,14.76,163.64,12.98,21.09,50.16,15.3,110.11,18.43,117.75,142.04,75.07
2022-07-28,39.96,14.82,164.1,12.73,20.31,52.02,15.08,110.12,18.7,117.43,144.22,74.49
2022-07-29,39.62,14.95,165.03,12.74,20.35,51.96,15.12,109.97,18.79,120.04,143.91,75.42
2022-08-01,39.43,15.05,164.05,12.79,20.47,51.61,15.22,109.96,18.41,117.5,142.89,74.82
2022-08-02,39.74,14.93,164.45,12.45,19.36,54.42,14.99,109.99,18.49,119.35,146.69,75.31
2022-08-03,40.02,14.81,167.17,12.39,19.2,54.89,15.0,110.0,18.64,119.31,147.36,74.81
2022-08-04,40.06,14.8,165.29,12.48,19.51,54.02,15.03,109.98,18.33,116.47,147.02,74.64
2022-08-05,40.11,14.8,166.69,12.53,19.64,53.67,15.05,109.98,19.03,118.35,145.77,74.6
2022-08-08,39.96,14.85,167.2,12.67,20.08,52.44,15.1,109.98,18.93,117.89,144.31,74.49
2022-08-09,40.46,14.65,166.78,12.33,18.97,55.36,14.79,110.01,18.95,117.12,148.25,75.04
2022-08-10,40.62,14.61,166.34,12.4,19.19,54.73,14.8,110.03,18.67,114.39,147.67,74.86
2022-08-11,41.05,14.44,167.87,12.15,18.43,56.89,14.54,110.04,19.17,115.55,150.61,75.51
2022-08-12,40.86,14.51,165.71,12.05,18.14,57.75,14.49,110.04,18.68,115.45,151.56,76.26
2022-08-15,40.85,14.515,165.42,12.08,18.22,57.48,14.46,110.05,18.57,115.93,151.15,77.12
2022-08-16,40.68,14.59,164.35,12.22,18.65,56.15,14.56,110.05,18.25,114.72,150.07,76.9
2022-08-17,40.45,14.68,163.92,12.2,18.56,56.44,14.53,110.08,18.04,114.89,150.85,77.16
2022-08-18,39.9,14.87,162.72,12.43,19.28,54.22,14.72,110.09,17.55,113.04,148.11,76.91
2022-08-19,39.55,15.0,161.64,12.77,20.31,51.35,15.03,110.09,17.5,112.66,143.98,76.13
2022-08-22,39.76,14.9222,162.77,12.78,20.35,51.26,15.08,110.1,17.62,112.04,143.6,75.8
2022-08-23,39.75,14.93,163.25,12.74,20.24,51.55,15.03,110.09,17.63,111.22,143.69,75.99
2022-08-24,40.61,14.62,163.75,12.52,19.54,53.34,14.82,110.11,17.73,112.77,146.12,76.34
2022-08-25,40.01,14.825,161.76,13.03,21.14,48.96,15.31,110.12,17.36,113.62,139.88,74.45
2022-08-26,39.76,14.93,161.86,13.16,21.55,48.0,15.42,110.11,17.29,112.68,138.03,74.33
2022-08-29,39.29,15.09,160.51,13.31,22.03,46.92,15.6,110.13,16.96,112.96,136.59,73.56
2022-08-30,39.43,15.06,159.27,13.38,22.29,46.37,15.72,110.13,16.58,111.88,135.26,73.11
2022-08-31,39.12,15.15,157.87,13.38,22.3,46.4,15.67,109.97,16.38,109.6,134.6,73.52
2022-09-01,38.76,15.305,159.26,13.57,22.92,45.07,15.84,109.97,16.57,110.22,132.85,72.56
2022-09-02,38.3,15.47,158.33,13.67,23.27,44.42,15.89,109.98,16.54,107.49,131.97,72.15
2022-09-06,38.43,15.45,158.98,13.34,22.1,46.67,15.52,109.98,17.03,108.07,134.54,73.26
2022-09-08,39.0,15.22,159.82,13.05,21.14,48.69,15.27,109.98,17.32,108.31,137.2,73.98
2022-09-09,39.58,14.97,160.63,12.9,20.64,49.84,15.11,109.98,18.17,107.42,139.4,74.27
2022-09-12,38.36,15.43,158.54,13.6,22.9,44.35,15.77,109.92,17.83,107.67,132.0,71.79
2022-09-13,38.55,15.37,157.93,13.49,22.54,45.08,15.71,109.92,18.0,108.04,132.48,71.76
2022-09-14,38.14,15.54,154.98,13.72,23.3,43.52,15.89,109.93,17.63,107.97,129.43,71.16
2022-09-15,37.79,15.7,155.84,13.81,23.6,42.99,16.02,109.945,17.99,107.07,128.71,71.33
2022-09-16,37.91,15.64,155.96,13.71,23.23,43.68,15.9,109.93,17.99,107.32,129.44,71.34
2022-09-19,37.7,15.7,155.07,13.82,23.6,42.95,16.08,109.95,17.73,106.25,128.68,70.95
2022-09-20,37.07,15.97,155.79,14.06,24.47,41.4,16.36,109.95,18.06,108.03,126.67,70.68
2022-09-21,36.89,16.04,155.7,14.24,25.06,40.4,16.5,109.97,18.09,105.27,125.38,70.58
2022-09-22,35.98,16.46,153.01,14.47,25.88,39.08,16.79,109.98,17.36,105.7,123.74,69.38
2022-09-23,35.54,16.64,151.23,14.55,26.14,38.69,16.95,109.98,16.92,103.68,122.88,69.43
2022-09-26,35.5,16.67,151.54,14.53,26.09,38.79,17.0,109.97,16.9,100.95,123.04,68.23
2022-09-27,35.81,16.53,154.69,14.25,25.09,40.3,16.66,110.01,17.45,104.33,124.34,69.05
2022-09-28,35.01,16.89,154.66,14.64,26.49,38.03,17.01,110.04,17.37,103.79,121.1,67.91
2022-09-29,34.88,16.96,154.67,14.92,27.43,36.66,17.28,110.0,17.5,102.45,118.78,66.73
2022-09-30,35.45,16.72,158.43,14.56,26.15,38.39,16.84,109.83,19.1,103.83,122.46,67.88
2022-10-03,36.61,16.14,160.7,14.11,24.51,40.8,16.31,109.86,19.36,103.54,126.57,68.91
2022-10-04,36.63,16.14,159.81,14.12,24.53,40.73,16.35,109.87,18.99,102.55,126.99,68.51
2022-10-05,36.41,16.25,159.63,14.24,24.93,40.08,16.53,109.88,19.04,101.98,125.95,67.51
2022-10-06,35.65,16.61,157.88,14.78,26.87,37.01,16.99,109.89,18.5,100.99,120.77,66.5
2022-10-07,35.15,16.84,155.48,14.94,27.44,36.22,17.13,109.9,18.09,99.42,118.74,66.74
2022-10-10,34.59,17.11,155.16,15.12,28.12,35.32,17.24,109.9,17.68,99.86,116.92,67.29
2022-10-11,34.63,17.07,155.99,15.14,28.14,35.26,17.3,109.91,17.59,100.35,116.56,67.65
2022-10-12,34.73,17.04,154.91,14.79,26.89,36.86,16.85,109.91,17.39,99.39,120.18,68.77
2022-10-13,34.21,17.27,152.98,15.25,28.51,34.62,17.23,109.91,16.81,98.57,116.8,67.53
2022-10-14,35.15,16.83,153.42,14.72,26.56,36.97,16.79,109.9,17.12,98.09,120.36,68.26
2022-10-17,35.16,16.81,153.75,14.59,26.17,37.55,16.59,109.92,17.23,98.32,121.38,69.15
2022-10-18,34.52,17.14,151.69,14.67,26.35,37.23,16.71,109.91,17.01,96.53,121.03,68.83
2022-10-19,34.74,17.02,151.45,14.75,26.67,36.81,16.85,109.93,17.17,94.88,121.1,67.87
2022-10-20,35.27,16.76,154.15,14.4,25.41,38.57,16.44,109.95,17.76,93.17,124.34,68.91
